 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 08/03/2016; time = 16:51:48
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=  2.0000001E-03
 # location=faultst000dp075
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
 # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stres
 s
 #
  0.3792000E+01  0.2992090E+01  0.4763268E+00  0.6299894E+02 -0.1817328E-06 -0.8521905E-06 -0.1127107E-03 -0.1199980E+03
  0.3794000E+01  0.2993047E+01  0.4804000E+00  0.6299869E+02 -0.1833659E-06 -0.7730059E-06 -0.1013704E-03 -0.1199975E+03
  0.3796000E+01  0.2994012E+01  0.4847172E+00  0.6299898E+02 -0.1848249E-06 -0.6911147E-06 -0.8982459E-04 -0.1199981E+03
  0.3798000E+01  0.2994985E+01  0.4892865E+00  0.6299870E+02 -0.1861304E-06 -0.5763886E-06 -0.7421363E-04 -0.1199975E+03
  0.3800000E+01  0.2995969E+01  0.4941154E+00  0.6299899E+02 -0.1871304E-06 -0.4724706E-06 -0.6023931E-04 -0.1199981E+03
  0.3802000E+01  0.2996962E+01  0.4992083E+00  0.6299877E+02 -0.1880203E-06 -0.4250400E-06 -0.5363894E-04 -0.1199976E+03
  0.3804000E+01  0.2997966E+01  0.5045656E+00  0.6299910E+02 -0.1888306E-06 -0.4080898E-06 -0.5095331E-04 -0.1199983E+03
  0.3806000E+01  0.2998980E+01  0.5101852E+00  0.6299888E+02 -0.1896526E-06 -0.3231153E-06 -0.3989905E-04 -0.1199979E+03
  0.3808000E+01  0.3000007E+01  0.5160663E+00  0.6299921E+02 -0.1901230E-06 -0.2014921E-06 -0.2459730E-04 -0.1199985E+03
  0.3810000E+01  0.3001045E+01  0.5222063E+00  0.6299902E+02 -0.1904586E-06 -0.1211476E-06 -0.1461526E-04 -0.1199981E+03
  0.3812000E+01  0.3002095E+01  0.5285985E+00  0.6299937E+02 -0.1906076E-06 -0.7177063E-07 -0.8553761E-05 -0.1199988E+03
  0.3814000E+01  0.3003159E+01  0.5352358E+00  0.6299915E+02 -0.1907457E-06  0.3573012E-07  0.4205559E-05 -0.1199984E+03
  0.3816000E+01  0.3004236E+01  0.5421097E+00  0.6299955E+02 -0.1904647E-06  0.1390734E-06  0.1616197E-04 -0.1199991E+03
  0.3818000E+01  0.3005328E+01  0.5492052E+00  0.6299937E+02 -0.1901894E-06  0.1814511E-06  0.2081428E-04 -0.1199988E+03
  0.3820000E+01  0.3006433E+01  0.5565068E+00  0.6299976E+02 -0.1897389E-06  0.2674079E-06  0.3027211E-04 -0.1199996E+03
  0.3822000E+01  0.3007554E+01  0.5639999E+00  0.6299959E+02 -0.1891198E-06  0.3164889E-06  0.3535225E-04 -0.1199992E+03
  0.3824000E+01  0.3008689E+01  0.5716680E+00  0.6300000E+02 -0.1884729E-06  0.3458026E-06  0.3810877E-04 -0.1200000E+03
  0.3826000E+01  0.3009840E+01  0.5794916E+00  0.6299986E+02 -0.1877365E-06  0.3986205E-06  0.4333633E-04 -0.1199997E+03
  0.3828000E+01  0.3011007E+01  0.5874490E+00  0.6300028E+02 -0.1868785E-06  0.4884604E-06  0.5238437E-04 -0.1200005E+03
  0.3830000E+01  0.3012190E+01  0.5955188E+00  0.6300008E+02 -0.1857827E-06  0.5113695E-06  0.5409791E-04 -0.1200002E+03
  0.3832000E+01  0.3013389E+01  0.6036804E+00  0.6300050E+02 -0.1848330E-06  0.5771954E-06  0.6023651E-04 -0.1200010E+03
  0.3834000E+01  0.3014605E+01  0.6119069E+00  0.6300037E+02 -0.1834739E-06  0.5572031E-06  0.5736820E-04 -0.1200007E+03
  0.3836000E+01  0.3015837E+01  0.6201730E+00  0.6300081E+02 -0.1826042E-06  0.5672494E-06  0.5762451E-04 -0.1200015E+03
  0.3838000E+01  0.3017086E+01  0.6284537E+00  0.6300063E+02 -0.1812049E-06  0.6495349E-06  0.6511396E-04 -0.1200012E+03
  0.3840000E+01  0.3018351E+01  0.6367220E+00  0.6300108E+02 -0.1800060E-06  0.6572712E-06  0.6503436E-04 -0.1200021E+03
  0.3842000E+01  0.3019632E+01  0.6449543E+00  0.6300081E+02 -0.1785759E-06  0.5640567E-06  0.5509854E-04 -0.1200015E+03
  0.3844000E+01  0.3020930E+01  0.6531231E+00  0.6300125E+02 -0.1777498E-06  0.4184884E-06  0.4036802E-04 -0.1200024E+03
  0.3846000E+01  0.3022245E+01  0.6612033E+00  0.6300099E+02 -0.1769019E-06  0.3973740E-06  0.3786272E-04 -0.1200019E+03
  0.3848000E+01  0.3023575E+01  0.6691698E+00  0.6300140E+02 -0.1761603E-06  0.3389183E-06  0.3190868E-04 -0.1200026E+03
  0.3850000E+01  0.3024921E+01  0.6769987E+00  0.6300115E+02 -0.1755462E-06  0.2679907E-06  0.2493908E-04 -0.1200022E+03
  0.3852000E+01  0.3026283E+01  0.6846671E+00  0.6300151E+02 -0.1750883E-06  0.1747001E-06  0.1607551E-04 -0.1200029E+03
  0.3854000E+01  0.3027660E+01  0.6921499E+00  0.6300120E+02 -0.1748474E-06  0.2024864E-06  0.1843081E-04 -0.1200023E+03
  0.3856000E+01  0.3029052E+01  0.6994243E+00  0.6300154E+02 -0.1742784E-06  0.2657813E-06  0.2394058E-04 -0.1200029E+03
  0.3858000E+01  0.3030458E+01  0.7064673E+00  0.6300122E+02 -0.1737843E-06  0.2081622E-06  0.1856345E-04 -0.1200023E+03
  0.3860000E+01  0.3031878E+01  0.7132586E+00  0.6300151E+02 -0.1734457E-06  0.8801484E-07  0.7774272E-05 -0.1200029E+03
  0.3862000E+01  0.3033311E+01  0.7197802E+00  0.6300116E+02 -0.1734322E-06 -0.2798539E-07 -0.2449515E-05 -0.1200022E+03
  0.3864000E+01  0.3034757E+01  0.7260125E+00  0.6300139E+02 -0.1735577E-06 -0.1528995E-06 -0.1326821E-04 -0.1200026E+03
  0.3866000E+01  0.3036215E+01  0.7319384E+00  0.6300105E+02 -0.1740438E-06 -0.2578296E-06 -0.2219249E-04 -0.1200020E+03
  0.3868000E+01  0.3037685E+01  0.7375398E+00  0.6300122E+02 -0.1745890E-06 -0.3984213E-06 -0.3403346E-04 -0.1200023E+03
  0.3870000E+01  0.3039165E+01  0.7428000E+00  0.6300080E+02 -0.1756375E-06 -0.4928970E-06 -0.4180521E-04 -0.1200015E+03
  0.3872000E+01  0.3040656E+01  0.7477077E+00  0.6300103E+02 -0.1765606E-06 -0.6264042E-06 -0.5278013E-04 -0.1200020E+03
  0.3874000E+01  0.3042156E+01  0.7522492E+00  0.6300056E+02 -0.1781431E-06 -0.8393732E-06 -0.7029717E-04 -0.1200011E+03
  0.3876000E+01  0.3043665E+01  0.7564110E+00  0.6300074E+02 -0.1799181E-06 -0.9456409E-06 -0.7876150E-04 -0.1200014E+03
  0.3878000E+01  0.3045182E+01  0.7601820E+00  0.6300025E+02 -0.1819257E-06 -0.1072697E-05 -0.8889998E-04 -0.1200005E+03
  0.3880000E+01  0.3046706E+01  0.7635488E+00  0.6300044E+02 -0.1842089E-06 -0.1167102E-05 -0.9629763E-04 -0.1200009E+03
  0.3882000E+01  0.3048236E+01  0.7665010E+00  0.6299997E+02 -0.1865941E-06 -0.1338954E-05 -0.1100508E-03 -0.1199999E+03
  0.3884000E+01  0.3049772E+01  0.7690288E+00  0.6300013E+02 -0.1895647E-06 -0.1523375E-05 -0.1247975E-03 -0.1200003E+03
  0.3886000E+01  0.3051312E+01  0.7711226E+00  0.6299964E+02 -0.1926876E-06 -0.1548192E-05 -0.1264851E-03 -0.1199993E+03
  0.3888000E+01  0.3052856E+01  0.7727758E+00  0.6299983E+02 -0.1957575E-06 -0.1627323E-05 -0.1326660E-03 -0.1199997E+03
  0.3890000E+01  0.3054403E+01  0.7739825E+00  0.6299931E+02 -0.1991969E-06 -0.1804225E-05 -0.1468572E-03 -0.1199987E+03
  0.3892000E+01  0.3055952E+01  0.7747350E+00  0.6299946E+02 -0.2029744E-06 -0.1945785E-05 -0.1582262E-03 -0.1199990E+03
  0.3894000E+01  0.3057502E+01  0.7750286E+00  0.6299900E+02 -0.2069800E-06 -0.2004068E-05 -0.1629027E-03 -0.1199981E+03
  0.3896000E+01  0.3059052E+01  0.7748582E+00  0.6299919E+02 -0.2109906E-06 -0.2053814E-05 -0.1669836E-03 -0.1199985E+03
  0.3898000E+01  0.3060602E+01  0.7742215E+00  0.6299877E+02 -0.2151953E-06 -0.2200092E-05 -0.1790225E-03 -0.1199977E+03
  0.3900000E+01  0.3062149E+01  0.7731174E+00  0.6299902E+02 -0.2197910E-06 -0.2277156E-05 -0.1855585E-03 -0.1199981E+03
  0.3902000E+01  0.3063694E+01  0.7715483E+00  0.6299857E+02 -0.2243039E-06 -0.2280723E-05 -0.1862259E-03 -0.1199973E+03
  0.3904000E+01  0.3065235E+01  0.7695184E+00  0.6299888E+02 -0.2289139E-06 -0.2314538E-05 -0.1894864E-03 -0.1199979E+03
  0.3906000E+01  0.3066772E+01  0.7670302E+00  0.6299848E+02 -0.2335621E-06 -0.2330562E-05 -0.1914160E-03 -0.1199971E+03
  0.3908000E+01  0.3068304E+01  0.7640896E+00  0.6299885E+02 -0.2382361E-06 -0.2483879E-05 -0.2047948E-03 -0.1199978E+03
  0.3910000E+01  0.3069829E+01  0.7607055E+00  0.6299847E+02 -0.2434976E-06 -0.2623367E-05 -0.2172564E-03 -0.1199971E+03
  0.3912000E+01  0.3071346E+01  0.7568915E+00  0.6299885E+02 -0.2487296E-06 -0.2522605E-05 -0.2099656E-03 -0.1199978E+03
  0.3914000E+01  0.3072856E+01  0.7526610E+00  0.6299854E+02 -0.2535880E-06 -0.2325959E-05 -0.1946852E-03 -0.1199972E+03
  0.3916000E+01  0.3074357E+01  0.7480286E+00  0.6299899E+02 -0.2580335E-06 -0.2257780E-05 -0.1901503E-03 -0.1199981E+03
  0.3918000E+01  0.3075848E+01  0.7430133E+00  0.6299873E+02 -0.2626192E-06 -0.2206239E-05 -0.1870629E-03 -0.1199976E+03
  0.3920000E+01  0.3077329E+01  0.7376345E+00  0.6299924E+02 -0.2668584E-06 -0.2075406E-05 -0.1772545E-03 -0.1199985E+03
  0.3922000E+01  0.3078799E+01  0.7319165E+00  0.6299904E+02 -0.2709208E-06 -0.1976587E-05 -0.1701329E-03 -0.1199982E+03
  0.3924000E+01  0.3080257E+01  0.7258869E+00  0.6299955E+02 -0.2747647E-06 -0.1896800E-05 -0.1646228E-03 -0.1199992E+03
  0.3926000E+01  0.3081702E+01  0.7195732E+00  0.6299940E+02 -0.2785080E-06 -0.1817238E-05 -0.1591011E-03 -0.1199989E+03
  0.3928000E+01  0.3083135E+01  0.7130055E+00  0.6299998E+02 -0.2820337E-06 -0.1703493E-05 -0.1505178E-03 -0.1200000E+03
  0.3930000E+01  0.3084554E+01  0.7062148E+00  0.6299978E+02 -0.2853219E-06 -0.1694183E-05 -0.1511341E-03 -0.1199996E+03
  0.3932000E+01  0.3085960E+01  0.6992334E+00  0.6300037E+02 -0.2888104E-06 -0.1594375E-05 -0.1436520E-03 -0.1200007E+03
  0.3934000E+01  0.3087351E+01  0.6920950E+00  0.6300022E+02 -0.2916995E-06 -0.1485042E-05 -0.1351809E-03 -0.1200004E+03
  0.3936000E+01  0.3088728E+01  0.6848350E+00  0.6300080E+02 -0.2947506E-06 -0.1517084E-05 -0.1395629E-03 -0.1200015E+03
  0.3938000E+01  0.3090091E+01  0.6774889E+00  0.6300068E+02 -0.2977678E-06 -0.1442034E-05 -0.1340968E-03 -0.1200013E+03
  0.3940000E+01  0.3091438E+01  0.6700906E+00  0.6300127E+02 -0.3005188E-06 -0.1331104E-05 -0.1251491E-03 -0.1200024E+03
  0.3942000E+01  0.3092771E+01  0.6626736E+00  0.6300112E+02 -0.3030922E-06 -0.1245744E-05 -0.1184343E-03 -0.1200021E+03
  0.3944000E+01  0.3094089E+01  0.6552737E+00  0.6300167E+02 -0.3055018E-06 -0.1113411E-05 -0.1070495E-03 -0.1200032E+03
  0.3946000E+01  0.3095392E+01  0.6479246E+00  0.6300148E+02 -0.3075459E-06 -0.1012710E-05 -0.9847170E-04 -0.1200028E+03
  0.3948000E+01  0.3096681E+01  0.6406569E+00  0.6300199E+02 -0.3095526E-06 -0.1008834E-05 -0.9920838E-04 -0.1200038E+03
  0.3950000E+01  0.3097955E+01  0.6335009E+00  0.6300175E+02 -0.3115812E-06 -0.1012777E-05 -0.1007208E-03 -0.1200033E+03
  0.3952000E+01  0.3099215E+01  0.6264846E+00  0.6300222E+02 -0.3136037E-06 -0.9511289E-06 -0.9564997E-04 -0.1200042E+03
  0.3954000E+01  0.3100461E+01  0.6196325E+00  0.6300193E+02 -0.3153857E-06 -0.9263999E-06 -0.9419290E-04 -0.1200037E+03
  0.3956000E+01  0.3101693E+01  0.6129687E+00  0.6300232E+02 -0.3173093E-06 -0.8948545E-06 -0.9197517E-04 -0.1200044E+03
  0.3958000E+01  0.3102913E+01  0.6065129E+00  0.6300198E+02 -0.3189652E-06 -0.8385315E-06 -0.8710310E-04 -0.1200038E+03
  0.3960000E+01  0.3104119E+01  0.6002817E+00  0.6300230E+02 -0.3206634E-06 -0.8421459E-06 -0.8838705E-04 -0.1200044E+03
  0.3962000E+01  0.3105314E+01  0.5942901E+00  0.6300186E+02 -0.3223337E-06 -0.8184497E-06 -0.8676545E-04 -0.1200035E+03
  0.3964000E+01  0.3106496E+01  0.5885482E+00  0.6300209E+02 -0.3239373E-06 -0.8076909E-06 -0.8646061E-04 -0.1200040E+03
  0.3966000E+01  0.3107668E+01  0.5830664E+00  0.6300160E+02 -0.3255645E-06 -0.7519041E-06 -0.8124487E-04 -0.1200031E+03
  0.3968000E+01  0.3108829E+01  0.5778476E+00  0.6300177E+02 -0.3269449E-06 -0.6913167E-06 -0.7537313E-04 -0.1200034E+03
  0.3970000E+01  0.3109979E+01  0.5728912E+00  0.6300120E+02 -0.3283298E-06 -0.7068564E-06 -0.7773344E-04 -0.1200023E+03
  0.3972000E+01  0.3111120E+01  0.5681994E+00  0.6300131E+02 -0.3297723E-06 -0.7601539E-06 -0.8428500E-04 -0.1200025E+03
  0.3974000E+01  0.3112252E+01  0.5637717E+00  0.6300066E+02 -0.3313704E-06 -0.8001806E-06 -0.8941901E-04 -0.1200013E+03
  0.3976000E+01  0.3113375E+01  0.5596018E+00  0.6300070E+02 -0.3329731E-06 -0.7587273E-06 -0.8541850E-04 -0.1200013E+03
  0.3978000E+01  0.3114491E+01  0.5556834E+00  0.6300001E+02 -0.3344053E-06 -0.6988733E-06 -0.7923400E-04 -0.1200000E+03
  0.3980000E+01  0.3115598E+01  0.5520078E+00  0.6300000E+02 -0.3357686E-06 -0.7036991E-06 -0.8031235E-04 -0.1200000E+03
  0.3982000E+01  0.3116699E+01  0.5485668E+00  0.6299929E+02 -0.3372201E-06 -0.7313322E-06 -0.8398869E-04 -0.1199987E+03
  0.3984000E+01  0.3117792E+01  0.5453516E+00  0.6299929E+02 -0.3386939E-06 -0.7546899E-06 -0.8718216E-04 -0.1199986E+03
  0.3986000E+01  0.3118880E+01  0.5423512E+00  0.6299853E+02 -0.3402389E-06 -0.7103925E-06 -0.8251792E-04 -0.1199972E+03
  0.3988000E+01  0.3119962E+01  0.5395540E+00  0.6299849E+02 -0.3415355E-06 -0.6709208E-06 -0.7833690E-04 -0.1199971E+03
  0.3990000E+01  0.3121038E+01  0.5369496E+00  0.6299774E+02 -0.3429226E-06 -0.6442622E-06 -0.7558820E-04 -0.1199957E+03
  0.3992000E+01  0.3122109E+01  0.5345275E+00  0.6299776E+02 -0.3441125E-06 -0.6375209E-06 -0.7513624E-04 -0.1199957E+03
  0.3994000E+01  0.3123176E+01  0.5322772E+00  0.6299702E+02 -0.3454726E-06 -0.6370721E-06 -0.7539991E-04 -0.1199943E+03
  0.3996000E+01  0.3124238E+01  0.5301902E+00  0.6299704E+02 -0.3466608E-06 -0.6692375E-06 -0.7951861E-04 -0.1199944E+03
  0.3998000E+01  0.3125297E+01  0.5282584E+00  0.6299637E+02 -0.3481496E-06 -0.7597899E-06 -0.9060719E-04 -0.1199931E+03
  0.4000000E+01  0.3126351E+01  0.5264757E+00  0.6299649E+02 -0.3496999E-06 -0.7232280E-06 -0.8653930E-04 -0.1199933E+03
  0.4002000E+01  0.3127403E+01  0.5248360E+00  0.6299588E+02 -0.3510425E-06 -0.7571932E-06 -0.9088560E-04 -0.1199921E+03
  0.4004000E+01  0.3128451E+01  0.5233331E+00  0.6299607E+02 -0.3527287E-06 -0.7295307E-06 -0.8781705E-04 -0.1199925E+03
  0.4006000E+01  0.3129496E+01  0.5219650E+00  0.6299553E+02 -0.3539606E-06 -0.7218516E-06 -0.8711969E-04 -0.1199915E+03
  0.4008000E+01  0.3130538E+01  0.5207293E+00  0.6299585E+02 -0.3556161E-06 -0.9521103E-06 -0.1151827E-03 -0.1199921E+03
  0.4010000E+01  0.3131579E+01  0.5196251E+00  0.6299540E+02 -0.3577691E-06 -0.9153746E-06 -0.1109731E-03 -0.1199912E+03
  0.4012000E+01  0.3132617E+01  0.5186526E+00  0.6299580E+02 -0.3592776E-06 -0.8186767E-06 -0.9943687E-04 -0.1199920E+03
  0.4014000E+01  0.3133654E+01  0.5178124E+00  0.6299545E+02 -0.3610438E-06 -0.8462675E-06 -0.1029542E-03 -0.1199913E+03
  0.4016000E+01  0.3134688E+01  0.5171068E+00  0.6299594E+02 -0.3626627E-06 -0.8248055E-06 -0.1004809E-03 -0.1199923E+03
  0.4018000E+01  0.3135722E+01  0.5165380E+00  0.6299575E+02 -0.3643430E-06 -0.8825201E-06 -0.1076300E-03 -0.1199919E+03
  0.4020000E+01  0.3136755E+01  0.5161098E+00  0.6299638E+02 -0.3661927E-06 -0.7828179E-06 -0.9555074E-04 -0.1199931E+03
  0.4022000E+01  0.3137786E+01  0.5158256E+00  0.6299623E+02 -0.3674742E-06 -0.7060218E-06 -0.8622429E-04 -0.1199928E+03
  0.4024000E+01  0.3138818E+01  0.5156854E+00  0.6299698E+02 -0.3690168E-06 -0.7531689E-06 -0.9200836E-04 -0.1199943E+03
  0.4026000E+01  0.3139849E+01  0.5156925E+00  0.6299690E+02 -0.3704869E-06 -0.7403902E-06 -0.9044591E-04 -0.1199941E+03
  0.4028000E+01  0.3140881E+01  0.5158505E+00  0.6299772E+02 -0.3719784E-06 -0.7187654E-06 -0.8777849E-04 -0.1199957E+03
  0.4030000E+01  0.3141912E+01  0.5161606E+00  0.6299775E+02 -0.3733620E-06 -0.7153400E-06 -0.8730771E-04 -0.1199957E+03
  0.4032000E+01  0.3142945E+01  0.5166236E+00  0.6299866E+02 -0.3748397E-06 -0.6635755E-06 -0.8091841E-04 -0.1199975E+03
  0.4034000E+01  0.3143979E+01  0.5172381E+00  0.6299881E+02 -0.3760163E-06 -0.5946890E-06 -0.7243219E-04 -0.1199977E+03
  0.4036000E+01  0.3145014E+01  0.5180021E+00  0.6299973E+02 -0.3772185E-06 -0.5879937E-06 -0.7151215E-04 -0.1199995E+03
  0.4038000E+01  0.3146051E+01  0.5189141E+00  0.6299989E+02 -0.3783682E-06 -0.5607229E-06 -0.6807577E-04 -0.1199998E+03
  0.4040000E+01  0.3147090E+01  0.5199699E+00  0.6300085E+02 -0.3794613E-06 -0.4826030E-06 -0.5847339E-04 -0.1200016E+03
  0.4042000E+01  0.3148131E+01  0.5211656E+00  0.6300101E+02 -0.3802986E-06 -0.4118449E-06 -0.4978581E-04 -0.1200020E+03
  0.4044000E+01  0.3149174E+01  0.5224993E+00  0.6300198E+02 -0.3811087E-06 -0.4314699E-06 -0.5202582E-04 -0.1200038E+03
  0.4046000E+01  0.3150221E+01  0.5239624E+00  0.6300212E+02 -0.3820245E-06 -0.4364145E-06 -0.5247522E-04 -0.1200041E+03
  0.4048000E+01  0.3151270E+01  0.5255454E+00  0.6300307E+02 -0.3828544E-06 -0.4229729E-06 -0.5070655E-04 -0.1200058E+03
  0.4050000E+01  0.3152323E+01  0.5272430E+00  0.6300314E+02 -0.3837164E-06 -0.3531842E-06 -0.4220389E-04 -0.1200060E+03
  0.4052000E+01  0.3153379E+01  0.5290473E+00  0.6300405E+02 -0.3842671E-06 -0.3072122E-06 -0.3658578E-04 -0.1200077E+03
  0.4054000E+01  0.3154439E+01  0.5309485E+00  0.6300406E+02 -0.3849453E-06 -0.3439901E-06 -0.4081896E-04 -0.1200077E+03
  0.4056000E+01  0.3155503E+01  0.5329404E+00  0.6300483E+02 -0.3856431E-06 -0.3035416E-06 -0.3588503E-04 -0.1200092E+03
  0.4058000E+01  0.3156571E+01  0.5350142E+00  0.6300482E+02 -0.3861595E-06 -0.2879155E-06 -0.3390575E-04 -0.1200092E+03
  0.4060000E+01  0.3157643E+01  0.5371594E+00  0.6300553E+02 -0.3867948E-06 -0.2831572E-06 -0.3321261E-04 -0.1200105E+03
  0.4062000E+01  0.3158720E+01  0.5393695E+00  0.6300536E+02 -0.3872921E-06 -0.2573111E-06 -0.3005727E-04 -0.1200102E+03
  0.4064000E+01  0.3159801E+01  0.5416396E+00  0.6300598E+02 -0.3878240E-06 -0.2979635E-06 -0.3466047E-04 -0.1200114E+03
  0.4066000E+01  0.3160886E+01  0.5439630E+00  0.6300569E+02 -0.3884839E-06 -0.2839445E-06 -0.3288849E-04 -0.1200108E+03
  0.4068000E+01  0.3161976E+01  0.5463323E+00  0.6300620E+02 -0.3889598E-06 -0.2523709E-06 -0.2910487E-04 -0.1200118E+03
  0.4070000E+01  0.3163071E+01  0.5487432E+00  0.6300578E+02 -0.3894934E-06 -0.2437019E-06 -0.2798145E-04 -0.1200110E+03
  0.4072000E+01  0.3164171E+01  0.5511909E+00  0.6300615E+02 -0.3899346E-06 -0.2334583E-06 -0.2668641E-04 -0.1200117E+03
  0.4074000E+01  0.3165276E+01  0.5536712E+00  0.6300567E+02 -0.3904272E-06 -0.2110785E-06 -0.2401993E-04 -0.1200108E+03
  0.4076000E+01  0.3166386E+01  0.5561794E+00  0.6300595E+02 -0.3907789E-06 -0.1948691E-06 -0.2207544E-04 -0.1200113E+03
  0.4078000E+01  0.3167501E+01  0.5587111E+00  0.6300533E+02 -0.3912067E-06 -0.1638897E-06 -0.1848169E-04 -0.1200102E+03
  0.4080000E+01  0.3168621E+01  0.5612656E+00  0.6300551E+02 -0.3914345E-06 -0.1972190E-06 -0.2213903E-04 -0.1200105E+03
  0.4082000E+01  0.3169746E+01  0.5638432E+00  0.6300480E+02 -0.3919956E-06 -0.2830235E-06 -0.3162553E-04 -0.1200092E+03
  0.4084000E+01  0.3170876E+01  0.5664411E+00  0.6300487E+02 -0.3925666E-06 -0.3860514E-06 -0.4294026E-04 -0.1200093E+03
  0.4086000E+01  0.3172012E+01  0.5690569E+00  0.6300410E+02 -0.3935398E-06 -0.3993978E-06 -0.4421999E-04 -0.1200078E+03
  0.4088000E+01  0.3173152E+01  0.5716909E+00  0.6300408E+02 -0.3941641E-06 -0.4557679E-06 -0.5022862E-04 -0.1200078E+03
  0.4090000E+01  0.3174299E+01  0.5743442E+00  0.6300322E+02 -0.3953629E-06 -0.5846440E-06 -0.6413308E-04 -0.1200061E+03
  0.4092000E+01  0.3175450E+01  0.5770162E+00  0.6300317E+02 -0.3965027E-06 -0.6704338E-06 -0.7320325E-04 -0.1200061E+03
  0.4094000E+01  0.3176607E+01  0.5797054E+00  0.6300227E+02 -0.3980446E-06 -0.7593977E-06 -0.8253121E-04 -0.1200043E+03
  0.4096000E+01  0.3177769E+01  0.5824103E+00  0.6300222E+02 -0.3995403E-06 -0.7917944E-06 -0.8565234E-04 -0.1200042E+03
  0.4098000E+01  0.3178936E+01  0.5851293E+00  0.6300132E+02 -0.4012118E-06 -0.8950665E-06 -0.9637249E-04 -0.1200025E+03
  0.4100000E+01  0.3180109E+01  0.5878600E+00  0.6300124E+02 -0.4031206E-06 -0.1015470E-05 -0.1088284E-03 -0.1200023E+03
  0.4102000E+01  0.3181287E+01  0.5905978E+00  0.6300032E+02 -0.4052737E-06 -0.1124382E-05 -0.1199402E-03 -0.1200006E+03
  0.4104000E+01  0.3182471E+01  0.5933398E+00  0.6300027E+02 -0.4076181E-06 -0.1157065E-05 -0.1228561E-03 -0.1200005E+03
  0.4106000E+01  0.3183661E+01  0.5960807E+00  0.6299936E+02 -0.4099019E-06 -0.1214449E-05 -0.1283543E-03 -0.1199988E+03
  0.4108000E+01  0.3184856E+01  0.5988132E+00  0.6299935E+02 -0.4124759E-06 -0.1310252E-05 -0.1378477E-03 -0.1199988E+03
  0.4110000E+01  0.3186056E+01  0.6015303E+00  0.6299851E+02 -0.4151429E-06 -0.1472147E-05 -0.1541786E-03 -0.1199972E+03
  0.4112000E+01  0.3187262E+01  0.6042271E+00  0.6299848E+02 -0.4183645E-06 -0.1624804E-05 -0.1694068E-03 -0.1199971E+03
  0.4114000E+01  0.3188473E+01  0.6068976E+00  0.6299767E+02 -0.4216422E-06 -0.1680878E-05 -0.1744799E-03 -0.1199956E+03
  0.4116000E+01  0.3189689E+01  0.6095313E+00  0.6299776E+02 -0.4250880E-06 -0.1832904E-05 -0.1894386E-03 -0.1199957E+03
  0.4118000E+01  0.3190911E+01  0.6121200E+00  0.6299702E+02 -0.4289738E-06 -0.1911210E-05 -0.1966943E-03 -0.1199943E+03
  0.4120000E+01  0.3192138E+01  0.6146549E+00  0.6299711E+02 -0.4327329E-06 -0.1935525E-05 -0.1983756E-03 -0.1199945E+03
  0.4122000E+01  0.3193370E+01  0.6171263E+00  0.6299646E+02 -0.4367159E-06 -0.2061006E-05 -0.2103882E-03 -0.1199932E+03
  0.4124000E+01  0.3194606E+01  0.6195239E+00  0.6299661E+02 -0.4409769E-06 -0.2160299E-05 -0.2196710E-03 -0.1199935E+03
  0.4126000E+01  0.3195848E+01  0.6218396E+00  0.6299598E+02 -0.4453571E-06 -0.2133422E-05 -0.2161280E-03 -0.1199924E+03
  0.4128000E+01  0.3197093E+01  0.6240636E+00  0.6299623E+02 -0.4495106E-06 -0.2146149E-05 -0.2166435E-03 -0.1199928E+03
  0.4130000E+01  0.3198344E+01  0.6261876E+00  0.6299567E+02 -0.4539417E-06 -0.2242247E-05 -0.2255743E-03 -0.1199918E+03
  0.4132000E+01  0.3199598E+01  0.6282027E+00  0.6299595E+02 -0.4584796E-06 -0.2326699E-05 -0.2333205E-03 -0.1199923E+03
  0.4134000E+01  0.3200857E+01  0.6301004E+00  0.6299542E+02 -0.4632485E-06 -0.2302415E-05 -0.2301880E-03 -0.1199913E+03
  0.4136000E+01  0.3202119E+01  0.6318756E+00  0.6299575E+02 -0.4676893E-06 -0.2320913E-05 -0.2313869E-03 -0.1199919E+03
  0.4138000E+01  0.3203384E+01  0.6335247E+00  0.6299528E+02 -0.4725322E-06 -0.2312575E-05 -0.2299537E-03 -0.1199910E+03
  0.4140000E+01  0.3204653E+01  0.6350400E+00  0.6299568E+02 -0.4769395E-06 -0.2259365E-05 -0.2241279E-03 -0.1199918E+03
  0.4142000E+01  0.3205924E+01  0.6364172E+00  0.6299527E+02 -0.4815696E-06 -0.2284110E-05 -0.2260908E-03 -0.1199910E+03
  0.4144000E+01  0.3207198E+01  0.6376566E+00  0.6299566E+02 -0.4860760E-06 -0.2242485E-05 -0.2215406E-03 -0.1199917E+03
